time,open,high,low,close,"EU03MY, TVC: Open","EU03MY, TVC: High","EU03MY, TVC: Low","EU03MY, TVC: Close"
2013-01-02T22:00:00Z,0.453,0.453,0.453,0.453,0.005,0.005,0.005,0.005
2013-01-03T22:00:00Z,0.524,0.524,0.524,0.524,0.017,0.017,0.017,0.017
2013-01-06T22:00:00Z,0.515,0.515,0.515,0.515,0.017,0.017,0.017,0.017
2013-01-07T22:00:00Z,0.488,0.488,0.488,0.488,0.017,0.017,0.017,0.017
2013-01-08T22:00:00Z,0.46,0.46,0.46,0.46,0.016,0.016,0.016,0.016
2013-01-09T22:00:00Z,0.606,0.606,0.606,0.606,0.017,0.017,0.017,0.017
2013-01-10T22:00:00Z,0.636,0.636,0.636,0.636,0.021,0.021,0.021,0.021
2013-01-13T22:00:00Z,0.616,0.616,0.616,0.616,0.034,0.034,0.034,0.034
2013-01-14T22:00:00Z,0.588,0.588,0.588,0.588,0.035,0.035,0.035,0.035
2013-01-15T22:00:00Z,0.591,0.591,0.591,0.591,0.035,0.035,0.035,0.035
2013-01-16T22:00:00Z,0.654,0.654,0.654,0.654,0.05,0.05,0.05,0.05
2013-01-17T22:00:00Z,0.62,0.62,0.62,0.62,0.06,0.06,0.06,0.06
2013-01-20T22:00:00Z,0.66,0.66,0.66,0.66,0.051,0.051,0.051,0.051
2013-01-21T22:00:00Z,0.634,0.634,0.634,0.634,0.052,0.052,0.052,0.052
2013-01-22T22:00:00Z,0.596,0.596,0.596,0.596,0.048,0.048,0.048,0.048
2013-01-23T22:00:00Z,0.625,0.625,0.625,0.625,0.06,0.06,0.06,0.06
2013-01-24T22:00:00Z,0.73,0.73,0.73,0.73,0.051,0.051,0.051,0.051
2013-01-27T22:00:00Z,0.805,0.805,0.805,0.805,0.067,0.067,0.067,0.067
2013-01-28T22:00:00Z,0.783,0.783,0.783,0.783,0.052,0.052,0.052,0.052
2013-01-29T22:00:00Z,0.81,0.81,0.81,0.81,0.048,0.048,0.048,0.048
2013-01-30T22:00:00Z,0.763,0.763,0.763,0.763,0.05,0.05,0.05,0.05
2013-01-31T22:00:00Z,0.723,0.723,0.723,0.723,0.062,0.062,0.062,0.062
2013-02-03T22:00:00Z,0.673,0.673,0.673,0.673,0.051,0.051,0.051,0.051
2013-02-04T22:00:00Z,0.709,0.709,0.709,0.709,0.052,0.052,0.052,0.052
2013-02-05T22:00:00Z,0.683,0.683,0.683,0.683,0.047,0.047,0.047,0.047
2013-02-06T22:00:00Z,0.632,0.632,0.632,0.632,0.062,0.062,0.062,0.062
2013-02-07T22:00:00Z,0.634,0.634,0.634,0.634,0.051,0.051,0.051,0.051
2013-02-10T22:00:00Z,0.639,0.639,0.639,0.639,0.05,0.05,0.05,0.05
2013-02-11T22:00:00Z,0.671,0.671,0.671,0.671,0.059,0.059,0.059,0.059
2013-02-12T22:00:00Z,0.697,0.697,0.697,0.697,0.05,0.05,0.05,0.05
2013-02-13T22:00:00Z,0.649,0.649,0.649,0.649,0.046,0.046,0.046,0.046
2013-02-14T22:00:00Z,0.657,0.657,0.657,0.657,0.047,0.047,0.047,0.047
2013-02-17T22:00:00Z,0.638,0.638,0.638,0.638,0.043,0.043,0.043,0.043
2013-02-18T22:00:00Z,0.636,0.636,0.636,0.636,0.039,0.039,0.039,0.039
2013-02-19T22:00:00Z,0.663,0.663,0.663,0.663,0.04,0.04,0.04,0.04
2013-02-20T22:00:00Z,0.589,0.589,0.589,0.589,0.014,0.014,0.014,0.014
2013-02-21T22:00:00Z,0.559,0.559,0.559,0.559,0.014,0.014,0.014,0.014
2013-02-24T22:00:00Z,0.566,0.566,0.566,0.566,0.014,0.014,0.014,0.014
2013-02-25T22:00:00Z,0.459,0.459,0.459,0.459,0.043,0.043,0.043,0.043
2013-02-26T22:00:00Z,0.45,0.45,0.45,0.45,0.014,0.014,0.014,0.014
2013-02-27T22:00:00Z,0.438,0.438,0.438,0.438,0.015,0.015,0.015,0.015
2013-02-28T22:00:00Z,0.406,0.406,0.406,0.406,0.015,0.015,0.015,0.015
2013-03-03T22:00:00Z,0.415,0.415,0.415,0.415,0.036,0.036,0.036,0.036
2013-03-04T22:00:00Z,0.441,0.441,0.441,0.441,0.016,0.016,0.016,0.016
2013-03-05T22:00:00Z,0.438,0.438,0.438,0.438,0.016,0.016,0.016,0.016
2013-03-06T22:00:00Z,0.493,0.493,0.493,0.493,0.017,0.017,0.017,0.017
2013-03-07T22:00:00Z,0.506,0.506,0.506,0.506,0.017,0.017,0.017,0.017
2013-03-10T21:00:00Z,0.486,0.486,0.486,0.486,0.017,0.017,0.017,0.017
2013-03-11T21:00:00Z,0.46,0.46,0.46,0.46,0.017,0.017,0.017,0.017
2013-03-12T21:00:00Z,0.452,0.452,0.452,0.452,0.069,0.069,0.069,0.069
2013-03-13T21:00:00Z,0.448,0.448,0.448,0.448,0.008,0.008,0.008,0.008
2013-03-14T21:00:00Z,0.427,0.427,0.427,0.427,0.009,0.009,0.009,0.009
2013-03-17T21:00:00Z,0.38,0.38,0.38,0.38,0.009,0.009,0.009,0.009
2013-03-18T21:00:00Z,0.343,0.343,0.343,0.343,0.009,0.009,0.009,0.009
2013-03-19T21:00:00Z,0.376,0.376,0.376,0.376,0.009,0.009,0.009,0.009
2013-03-20T21:00:00Z,0.368,0.368,0.368,0.368,0.005,0.005,0.005,0.005
2013-03-21T21:00:00Z,0.385,0.385,0.385,0.385,0.009,0.009,0.009,0.009
2013-03-24T21:00:00Z,0.347,0.347,0.347,0.347,0.009,0.009,0.009,0.009
2013-03-25T21:00:00Z,0.349,0.349,0.349,0.349,0.009,0.009,0.009,0.009
2013-03-26T21:00:00Z,0.294,0.294,0.294,0.294,0.01,0.01,0.01,0.01
2013-03-27T21:00:00Z,0.306,0.306,0.306,0.306,0.01,0.01,0.01,0.01
2013-04-01T21:00:00Z,0.335,0.335,0.335,0.335,0.01,0.01,0.01,0.01
