time,open,high,low,close,"GB03MY, TVC: Open","GB03MY, TVC: High","GB03MY, TVC: Low","GB03MY, TVC: Close"
1988-10-05T21:00:00Z,10.03999996,10.03999996,10.03999996,10.03999996,11.64000034,11.64000034,11.64000034,11.64000034
1988-10-06T21:00:00Z,9.97999954,9.97999954,9.97999954,9.97999954,11.60999966,11.60999966,11.60999966,11.60999966
1988-10-09T21:00:00Z,9.89999962,9.89999962,9.89999962,9.89999962,11.56000042,11.56000042,11.56000042,11.56000042
1988-10-10T21:00:00Z,9.93000031,9.93000031,9.93000031,9.93000031,11.52999973,11.52999973,11.52999973,11.52999973
1988-10-11T21:00:00Z,9.93000031,9.93000031,9.93000031,9.93000031,11.53999996,11.53999996,11.53999996,11.53999996
1988-10-12T21:00:00Z,9.97000027,9.97000027,9.97000027,9.97000027,11.56000042,11.56000042,11.56000042,11.56000042
1988-10-13T21:00:00Z,9.97000027,9.97000027,9.97000027,9.97000027,11.60000038,11.60000038,11.60000038,11.60000038
1988-10-16T21:00:00Z,9.85999966,9.85999966,9.85999966,9.85999966,11.61999989,11.61999989,11.61999989,11.61999989
1988-10-17T21:00:00Z,9.84000015,9.84000015,9.84000015,9.84000015,11.61999989,11.61999989,11.61999989,11.61999989
1988-10-18T21:00:00Z,9.78999996,9.78999996,9.78999996,9.78999996,11.59000015,11.59000015,11.59000015,11.59000015
1988-10-19T21:00:00Z,9.81000042,9.81000042,9.81000042,9.81000042,11.56000042,11.56000042,11.56000042,11.56000042
1988-10-20T21:00:00Z,9.84000015,9.84000015,9.84000015,9.84000015,11.60999966,11.60999966,11.60999966,11.60999966
1988-10-23T21:00:00Z,9.96000004,9.96000004,9.96000004,9.96000004,11.69999981,11.69999981,11.69999981,11.69999981
1988-10-24T21:00:00Z,9.96000004,9.96000004,9.96000004,9.96000004,11.69999981,11.69999981,11.69999981,11.69999981
1988-10-25T21:00:00Z,9.97999954,9.97999954,9.97999954,9.97999954,11.72999954,11.72999954,11.72999954,11.72999954
1988-10-26T21:00:00Z,9.80000019,9.80000019,9.80000019,9.80000019,11.71000004,11.71000004,11.71000004,11.71000004
1988-10-27T21:00:00Z,9.81999969,9.81999969,9.81999969,9.81999969,11.64999962,11.64999962,11.64999962,11.64999962
1988-10-30T22:00:00Z,9.88000011,9.88000011,9.88000011,9.88000011,11.60999966,11.60999966,11.60999966,11.60999966
1988-10-31T22:00:00Z,9.89000034,9.89000034,9.89000034,9.89000034,11.64999962,11.64999962,11.64999962,11.64999962
1988-11-01T22:00:00Z,9.93999958,9.93999958,9.93999958,9.93999958,11.64999962,11.64999962,11.64999962,11.64999962
1988-11-02T22:00:00Z,10,10,10,10,11.67000008,11.67000008,11.67000008,11.67000008
1988-11-03T22:00:00Z,10.03999996,10.03999996,10.03999996,10.03999996,11.68000031,11.68000031,11.68000031,11.68000031
1988-11-06T22:00:00Z,10.11999989,10.11999989,10.11999989,10.11999989,11.68000031,11.68000031,11.68000031,11.68000031
1988-11-07T22:00:00Z,10.10999966,10.10999966,10.10999966,10.10999966,11.68000031,11.68000031,11.68000031,11.68000031
1988-11-08T22:00:00Z,10.14000034,10.14000034,10.14000034,10.14000034,11.68000031,11.68000031,11.68000031,11.68000031
1988-11-09T22:00:00Z,10.06999969,10.06999969,10.06999969,10.06999969,11.65999985,11.65999985,11.65999985,11.65999985
1988-11-10T22:00:00Z,10.14000034,10.14000034,10.14000034,10.14000034,11.67000008,11.67000008,11.67000008,11.67000008
1988-11-13T22:00:00Z,10.11999989,10.11999989,10.11999989,10.11999989,11.67000008,11.67000008,11.67000008,11.67000008
1988-11-14T22:00:00Z,10.18000031,10.18000031,10.18000031,10.18000031,11.68999958,11.68999958,11.68999958,11.68999958
1988-11-15T22:00:00Z,10.21000004,10.21000004,10.21000004,10.21000004,11.69999981,11.69999981,11.69999981,11.69999981
1988-11-16T22:00:00Z,10.21000004,10.21000004,10.21000004,10.21000004,11.71000004,11.71000004,11.71000004,11.71000004
1988-11-17T22:00:00Z,10.18000031,10.18000031,10.18000031,10.18000031,11.68000031,11.68000031,11.68000031,11.68000031
1988-11-20T22:00:00Z,10.15999985,10.15999985,10.15999985,10.15999985,11.68000031,11.68000031,11.68000031,11.68000031
1988-11-21T22:00:00Z,10.19999981,10.19999981,10.19999981,10.19999981,11.68000031,11.68000031,11.68000031,11.68000031
1988-11-22T22:00:00Z,10.22999954,10.22999954,10.22999954,10.22999954,11.68000031,11.68000031,11.68000031,11.68000031
1988-11-23T22:00:00Z,10.27000046,10.27000046,10.27000046,10.27000046,11.69999981,11.69999981,11.69999981,11.69999981
1988-11-24T22:00:00Z,10.65999985,10.65999985,10.65999985,10.65999985,11.69999981,11.69999981,11.69999981,11.69999981
1988-11-27T22:00:00Z,10.73999977,10.73999977,10.73999977,10.73999977,12.60999966,12.60999966,12.60999966,12.60999966
1988-11-28T22:00:00Z,10.75,10.75,10.75,10.75,12.64000034,12.64000034,12.64000034,12.64000034
1988-11-29T22:00:00Z,10.73999977,10.73999977,10.73999977,10.73999977,12.64000034,12.64000034,12.64000034,12.64000034
1988-11-30T22:00:00Z,10.73999977,10.73999977,10.73999977,10.73999977,12.64999962,12.64999962,12.64999962,12.64999962
1988-12-01T22:00:00Z,10.77000046,10.77000046,10.77000046,10.77000046,12.64999962,12.64999962,12.64999962,12.64999962
1988-12-04T22:00:00Z,10.72999954,10.72999954,10.72999954,10.72999954,12.68000031,12.68000031,12.68000031,12.68000031
1988-12-05T22:00:00Z,10.61999989,10.61999989,10.61999989,10.61999989,12.64999962,12.64999962,12.64999962,12.64999962
1988-12-06T22:00:00Z,10.60000038,10.60000038,10.60000038,10.60000038,12.64000034,12.64000034,12.64000034,12.64000034
1988-12-07T22:00:00Z,10.68000031,10.68000031,10.68000031,10.68000031,12.64999962,12.64999962,12.64999962,12.64999962
1988-12-08T22:00:00Z,10.76000023,10.76000023,10.76000023,10.76000023,12.71000004,12.71000004,12.71000004,12.71000004
1988-12-11T22:00:00Z,10.73999977,10.73999977,10.73999977,10.73999977,12.68000031,12.68000031,12.68000031,12.68000031
1988-12-12T22:00:00Z,10.77000046,10.77000046,10.77000046,10.77000046,12.68000031,12.68000031,12.68000031,12.68000031
1988-12-13T22:00:00Z,10.82999992,10.82999992,10.82999992,10.82999992,12.68000031,12.68000031,12.68000031,12.68000031
1988-12-14T22:00:00Z,10.61999989,10.61999989,10.61999989,10.61999989,12.68000031,12.68000031,12.68000031,12.68000031
1988-12-15T22:00:00Z,10.51000023,10.51000023,10.51000023,10.51000023,12.64000034,12.64000034,12.64000034,12.64000034
1988-12-18T22:00:00Z,10.44999981,10.44999981,10.44999981,10.44999981,12.60000038,12.60000038,12.60000038,12.60000038
1988-12-19T22:00:00Z,10.39000034,10.39000034,10.39000034,10.39000034,12.55000019,12.55000019,12.55000019,12.55000019
1988-12-20T22:00:00Z,10.38000011,10.38000011,10.38000011,10.38000011,12.56000042,12.56000042,12.56000042,12.56000042
1988-12-21T22:00:00Z,10.36999989,10.36999989,10.36999989,10.36999989,12.56999969,12.56999969,12.56999969,12.56999969
1988-12-22T22:00:00Z,10.36999989,10.36999989,10.36999989,10.36999989,12.53999996,12.53999996,12.53999996,12.53999996
1988-12-25T22:00:00Z,10.36999989,10.36999989,10.36999989,10.36999989,12.53999996,12.53999996,12.53999996,12.53999996
1988-12-26T22:00:00Z,10.36999989,10.36999989,10.36999989,10.36999989,12.53999996,12.53999996,12.53999996,12.53999996
1988-12-27T22:00:00Z,10.44999981,10.44999981,10.44999981,10.44999981,12.55000019,12.55000019,12.55000019,12.55000019
1988-12-28T22:00:00Z,10.44999981,10.44999981,10.44999981,10.44999981,12.59000015,12.59000015,12.59000015,12.59000015
1988-12-29T22:00:00Z,10.48999977,10.48999977,10.48999977,10.48999977,12.64000034,12.64000034,12.64000034,12.64000034
1989-01-01T22:00:00Z,10.48999977,10.48999977,10.48999977,10.48999977,12.64000034,12.64000034,12.64000034,12.64000034
1989-01-02T22:00:00Z,10.47999954,10.47999954,10.47999954,10.47999954,12.64999962,12.64999962,12.64999962,12.64999962
1989-01-03T22:00:00Z,10.47000027,10.47000027,10.47000027,10.47000027,12.64999962,12.64999962,12.64999962,12.64999962
1989-01-04T22:00:00Z,10.53999996,10.53999996,10.53999996,10.53999996,12.64999962,12.64999962,12.64999962,12.64999962
1989-01-05T22:00:00Z,10.53999996,10.53999996,10.53999996,10.53999996,12.64999962,12.64999962,12.64999962,12.64999962
1989-01-08T22:00:00Z,10.47999954,10.47999954,10.47999954,10.47999954,12.64000034,12.64000034,12.64000034,12.64000034
1989-01-09T22:00:00Z,10.42000008,10.42000008,10.42000008,10.42000008,12.64000034,12.64000034,12.64000034,12.64000034
1989-01-10T22:00:00Z,10.39000034,10.39000034,10.39000034,10.39000034,12.61999989,12.61999989,12.61999989,12.61999989
1989-01-11T22:00:00Z,10.42000008,10.42000008,10.42000008,10.42000008,12.68000031,12.68000031,12.68000031,12.68000031
1989-01-12T22:00:00Z,10.39000034,10.39000034,10.39000034,10.39000034,12.63000011,12.63000011,12.63000011,12.63000011
1989-01-15T22:00:00Z,10.19999981,10.19999981,10.19999981,10.19999981,12.60000038,12.60000038,12.60000038,12.60000038
1989-01-16T22:00:00Z,10.21000004,10.21000004,10.21000004,10.21000004,12.60000038,12.60000038,12.60000038,12.60000038
1989-01-17T22:00:00Z,10.22999954,10.22999954,10.22999954,10.22999954,12.60000038,12.60000038,12.60000038,12.60000038
1989-01-18T22:00:00Z,10.06000042,10.06000042,10.06000042,10.06000042,12.59000015,12.59000015,12.59000015,12.59000015
1989-01-19T22:00:00Z,10.09000015,10.09000015,10.09000015,10.09000015,12.56000042,12.56000042,12.56000042,12.56000042
1989-01-22T22:00:00Z,10.03999996,10.03999996,10.03999996,10.03999996,12.52999973,12.52999973,12.52999973,12.52999973
1989-01-23T22:00:00Z,10.06000042,10.06000042,10.06000042,10.06000042,12.48999977,12.48999977,12.48999977,12.48999977
1989-01-24T22:00:00Z,10.05000019,10.05000019,10.05000019,10.05000019,12.48999977,12.48999977,12.48999977,12.48999977
1989-01-25T22:00:00Z,10.03999996,10.03999996,10.03999996,10.03999996,12.52000046,12.52000046,12.52000046,12.52000046
1989-01-26T22:00:00Z,9.93000031,9.93000031,9.93000031,9.93000031,12.52000046,12.52000046,12.52000046,12.52000046
1989-01-29T22:00:00Z,9.98999977,9.98999977,9.98999977,9.98999977,12.46000004,12.46000004,12.46000004,12.46000004
1989-01-30T22:00:00Z,10.02000046,10.02000046,10.02000046,10.02000046,12.47999954,12.47999954,12.47999954,12.47999954
1989-01-31T22:00:00Z,10.03999996,10.03999996,10.03999996,10.03999996,12.47999954,12.47999954,12.47999954,12.47999954
1989-02-01T22:00:00Z,9.98999977,9.98999977,9.98999977,9.98999977,12.48999977,12.48999977,12.48999977,12.48999977
1989-02-02T22:00:00Z,9.93999958,9.93999958,9.93999958,9.93999958,12.46000004,12.46000004,12.46000004,12.46000004
1989-02-05T22:00:00Z,9.94999981,9.94999981,9.94999981,9.94999981,12.48999977,12.48999977,12.48999977,12.48999977
1989-02-06T22:00:00Z,9.94999981,9.94999981,9.94999981,9.94999981,12.51000023,12.51000023,12.51000023,12.51000023
1989-02-07T22:00:00Z,9.86999989,9.86999989,9.86999989,9.86999989,12.5,12.5,12.5,12.5
1989-02-08T22:00:00Z,9.88000011,9.88000011,9.88000011,9.88000011,12.5,12.5,12.5,12.5
1989-02-09T22:00:00Z,9.93000031,9.93000031,9.93000031,9.93000031,12.48999977,12.48999977,12.48999977,12.48999977
1989-02-12T22:00:00Z,9.97000027,9.97000027,9.97000027,9.97000027,12.52999973,12.52999973,12.52999973,12.52999973
1989-02-13T22:00:00Z,10.03999996,10.03999996,10.03999996,10.03999996,12.52999973,12.52999973,12.52999973,12.52999973
1989-02-14T22:00:00Z,10.02999973,10.02999973,10.02999973,10.02999973,12.53999996,12.53999996,12.53999996,12.53999996
1989-02-15T22:00:00Z,10.02000046,10.02000046,10.02000046,10.02000046,12.53999996,12.53999996,12.53999996,12.53999996
1989-02-16T22:00:00Z,10.06000042,10.06000042,10.06000042,10.06000042,12.52999973,12.52999973,12.52999973,12.52999973
1989-02-19T22:00:00Z,10.13000011,10.13000011,10.13000011,10.13000011,12.48999977,12.48999977,12.48999977,12.48999977
1989-02-20T22:00:00Z,10.19999981,10.19999981,10.19999981,10.19999981,12.48999977,12.48999977,12.48999977,12.48999977
1989-02-21T22:00:00Z,10.27999973,10.27999973,10.27999973,10.27999973,12.56000042,12.56000042,12.56000042,12.56000042
1989-02-22T22:00:00Z,10.28999996,10.28999996,10.28999996,10.28999996,12.60000038,12.60000038,12.60000038,12.60000038
1989-02-23T22:00:00Z,10.31999969,10.31999969,10.31999969,10.31999969,12.63000011,12.63000011,12.63000011,12.63000011
1989-02-26T22:00:00Z,10.40999985,10.40999985,10.40999985,10.40999985,12.71000004,12.71000004,12.71000004,12.71000004
1989-02-27T22:00:00Z,10.35999966,10.35999966,10.35999966,10.35999966,12.85000038,12.85000038,12.85000038,12.85000038
1989-02-28T22:00:00Z,10.38000011,10.38000011,10.38000011,10.38000011,12.68000031,12.68000031,12.68000031,12.68000031
1989-03-01T22:00:00Z,10.25,10.25,10.25,10.25,12.80000019,12.80000019,12.80000019,12.80000019
1989-03-02T22:00:00Z,10.19999981,10.19999981,10.19999981,10.19999981,12.60999966,12.60999966,12.60999966,12.60999966
1989-03-05T22:00:00Z,10.09000015,10.09000015,10.09000015,10.09000015,12.59000015,12.59000015,12.59000015,12.59000015
1989-03-06T22:00:00Z,10.14000034,10.14000034,10.14000034,10.14000034,12.52000046,12.52000046,12.52000046,12.52000046
1989-03-07T22:00:00Z,10.14000034,10.14000034,10.14000034,10.14000034,12.52999973,12.52999973,12.52999973,12.52999973
1989-03-08T22:00:00Z,10.14000034,10.14000034,10.14000034,10.14000034,12.52999973,12.52999973,12.52999973,12.52999973
1989-03-09T22:00:00Z,10.14999962,10.14999962,10.14999962,10.14999962,12.52000046,12.52000046,12.52000046,12.52000046
1989-03-12T22:00:00Z,10.18000031,10.18000031,10.18000031,10.18000031,12.52999973,12.52999973,12.52999973,12.52999973
1989-03-13T22:00:00Z,10.18999958,10.18999958,10.18999958,10.18999958,12.55000019,12.55000019,12.55000019,12.55000019
1989-03-14T22:00:00Z,10.17000008,10.17000008,10.17000008,10.17000008,12.52999973,12.52999973,12.52999973,12.52999973
1989-03-15T22:00:00Z,10.21000004,10.21000004,10.21000004,10.21000004,12.52999973,12.52999973,12.52999973,12.52999973
1989-03-16T22:00:00Z,10.31999969,10.31999969,10.31999969,10.31999969,12.53999996,12.53999996,12.53999996,12.53999996
1989-03-19T22:00:00Z,10.35999966,10.35999966,10.35999966,10.35999966,12.60000038,12.60000038,12.60000038,12.60000038
1989-03-20T22:00:00Z,10.30000019,10.30000019,10.30000019,10.30000019,12.57999992,12.57999992,12.57999992,12.57999992
1989-03-21T22:00:00Z,10.26000023,10.26000023,10.26000023,10.26000023,12.56000042,12.56000042,12.56000042,12.56000042
1989-03-22T22:00:00Z,10.27999973,10.27999973,10.27999973,10.27999973,12.55000019,12.55000019,12.55000019,12.55000019
1989-03-23T22:00:00Z,10.27999973,10.27999973,10.27999973,10.27999973,12.55000019,12.55000019,12.55000019,12.55000019
1989-03-26T22:00:00Z,10.27999973,10.27999973,10.27999973,10.27999973,12.55000019,12.55000019,12.55000019,12.55000019
1989-03-27T22:00:00Z,10.34000015,10.34000015,10.34000015,10.34000015,12.40999985,12.40999985,12.40999985,12.40999985
1989-03-28T22:00:00Z,10.35000038,10.35000038,10.35000038,10.35000038,12.56000042,12.56000042,12.56000042,12.56000042
1989-03-29T22:00:00Z,10.39000034,10.39000034,10.39000034,10.39000034,12.56000042,12.56000042,12.56000042,12.56000042
1989-03-30T22:00:00Z,10.39999962,10.39999962,10.39999962,10.39999962,12.56999969,12.56999969,12.56999969,12.56999969
1989-04-02T21:00:00Z,10.47999954,10.47999954,10.47999954,10.47999954,12.61999989,12.61999989,12.61999989,12.61999989
1989-04-03T21:00:00Z,10.44999981,10.44999981,10.44999981,10.44999981,12.75,12.75,12.75,12.75
1989-04-04T21:00:00Z,10.48999977,10.48999977,10.48999977,10.48999977,12.61999989,12.61999989,12.61999989,12.61999989
1989-04-05T21:00:00Z,10.48999977,10.48999977,10.48999977,10.48999977,12.64999962,12.64999962,12.64999962,12.64999962
1989-04-06T21:00:00Z,10.60999966,10.60999966,10.60999966,10.60999966,12.64000034,12.64000034,12.64000034,12.64000034
1989-04-09T21:00:00Z,10.60000038,10.60000038,10.60000038,10.60000038,12.75,12.75,12.75,12.75
1989-04-10T21:00:00Z,10.64999962,10.64999962,10.64999962,10.64999962,12.77000046,12.77000046,12.77000046,12.77000046
1989-04-11T21:00:00Z,10.72999954,10.72999954,10.72999954,10.72999954,12.77000046,12.77000046,12.77000046,12.77000046
1989-04-12T21:00:00Z,10.81000042,10.81000042,10.81000042,10.81000042,12.76000023,12.76000023,12.76000023,12.76000023
1989-04-13T21:00:00Z,10.67000008,10.67000008,10.67000008,10.67000008,12.80000019,12.80000019,12.80000019,12.80000019
1989-04-16T21:00:00Z,10.59000015,10.59000015,10.59000015,10.59000015,12.64999962,12.64999962,12.64999962,12.64999962
1989-04-17T21:00:00Z,10.57999992,10.57999992,10.57999992,10.57999992,12.5,12.5,12.5,12.5
1989-04-18T21:00:00Z,10.56999969,10.56999969,10.56999969,10.56999969,12.52999973,12.52999973,12.52999973,12.52999973
1989-04-19T21:00:00Z,10.82999992,10.82999992,10.82999992,10.82999992,12.48999977,12.48999977,12.48999977,12.48999977
1989-04-20T21:00:00Z,10.78999996,10.78999996,10.78999996,10.78999996,12.90999985,12.90999985,12.90999985,12.90999985
1989-04-23T21:00:00Z,10.73999977,10.73999977,10.73999977,10.73999977,12.72000027,12.72000027,12.72000027,12.72000027
1989-04-24T21:00:00Z,10.68000031,10.68000031,10.68000031,10.68000031,12.71000004,12.71000004,12.71000004,12.71000004
1989-04-25T21:00:00Z,10.57999992,10.57999992,10.57999992,10.57999992,12.68000031,12.68000031,12.68000031,12.68000031
1989-04-26T21:00:00Z,10.55000019,10.55000019,10.55000019,10.55000019,12.52000046,12.52000046,12.52000046,12.52000046
1989-04-27T21:00:00Z,10.56000042,10.56000042,10.56000042,10.56000042,12.48999977,12.48999977,12.48999977,12.48999977
1989-04-30T21:00:00Z,10.56000042,10.56000042,10.56000042,10.56000042,12.48999977,12.48999977,12.48999977,12.48999977
1989-05-01T21:00:00Z,10.60999966,10.60999966,10.60999966,10.60999966,12.48999977,12.48999977,12.48999977,12.48999977
1989-05-02T21:00:00Z,10.59000015,10.59000015,10.59000015,10.59000015,12.46000004,12.46000004,12.46000004,12.46000004
1989-05-03T21:00:00Z,10.59000015,10.59000015,10.59000015,10.59000015,12.46000004,12.46000004,12.46000004,12.46000004
1989-05-04T21:00:00Z,10.55000019,10.55000019,10.55000019,10.55000019,12.46000004,12.46000004,12.46000004,12.46000004
1989-05-07T21:00:00Z,10.51000023,10.51000023,10.51000023,10.51000023,12.35000038,12.35000038,12.35000038,12.35000038
1989-05-08T21:00:00Z,10.60000038,10.60000038,10.60000038,10.60000038,12.39999962,12.39999962,12.39999962,12.39999962
1989-05-09T21:00:00Z,10.60000038,10.60000038,10.60000038,10.60000038,12.46000004,12.46000004,12.46000004,12.46000004
1989-05-10T21:00:00Z,10.59000015,10.59000015,10.59000015,10.59000015,12.44999981,12.44999981,12.44999981,12.44999981
1989-05-11T21:00:00Z,10.5,10.5,10.5,10.5,12.43999958,12.43999958,12.43999958,12.43999958
1989-05-14T21:00:00Z,10.5,10.5,10.5,10.5,12.35999966,12.35999966,12.35999966,12.35999966
1989-05-15T21:00:00Z,10.52999973,10.52999973,10.52999973,10.52999973,12.39000034,12.39000034,12.39000034,12.39000034
1989-05-16T21:00:00Z,10.60000038,10.60000038,10.60000038,10.60000038,12.43000031,12.43000031,12.43000031,12.43000031
1989-05-17T21:00:00Z,10.55000019,10.55000019,10.55000019,10.55000019,12.5,12.5,12.5,12.5
1989-05-18T21:00:00Z,10.56999969,10.56999969,10.56999969,10.56999969,12.51000023,12.51000023,12.51000023,12.51000023
1989-05-21T21:00:00Z,10.72999954,10.72999954,10.72999954,10.72999954,12.60999966,12.60999966,12.60999966,12.60999966
1989-05-22T21:00:00Z,10.78999996,10.78999996,10.78999996,10.78999996,12.65999985,12.65999985,12.65999985,12.65999985
1989-05-23T21:00:00Z,10.77000046,10.77000046,10.77000046,10.77000046,13.43999958,13.43999958,13.43999958,13.43999958
1989-05-24T21:00:00Z,10.72999954,10.72999954,10.72999954,10.72999954,13.38000011,13.38000011,13.38000011,13.38000011
1989-05-25T21:00:00Z,10.67000008,10.67000008,10.67000008,10.67000008,13.35000038,13.35000038,13.35000038,13.35000038
1989-05-28T21:00:00Z,10.67000008,10.67000008,10.67000008,10.67000008,13.35000038,13.35000038,13.35000038,13.35000038
1989-05-29T21:00:00Z,10.78999996,10.78999996,10.78999996,10.78999996,13.47000027,13.47000027,13.47000027,13.47000027
1989-05-30T21:00:00Z,10.92000008,10.92000008,10.92000008,10.92000008,13.72000027,13.72000027,13.72000027,13.72000027
1989-05-31T21:00:00Z,10.85999966,10.85999966,10.85999966,10.85999966,13.72000027,13.72000027,13.72000027,13.72000027
1989-06-01T21:00:00Z,10.89999962,10.89999962,10.89999962,10.89999962,13.57999992,13.57999992,13.57999992,13.57999992
1989-06-04T21:00:00Z,10.97000027,10.97000027,10.97000027,10.97000027,13.57999992,13.57999992,13.57999992,13.57999992
1989-06-05T21:00:00Z,10.97999954,10.97999954,10.97999954,10.97999954,13.64999962,13.64999962,13.64999962,13.64999962
1989-06-06T21:00:00Z,10.88000011,10.88000011,10.88000011,10.88000011,13.56000042,13.56000042,13.56000042,13.56000042
1989-06-07T21:00:00Z,10.81999969,10.81999969,10.81999969,10.81999969,13.53999996,13.53999996,13.53999996,13.53999996
1989-06-08T21:00:00Z,10.90999985,10.90999985,10.90999985,10.90999985,13.56000042,13.56000042,13.56000042,13.56000042
1989-06-11T21:00:00Z,11.06000042,11.06000042,11.06000042,11.06000042,13.60999966,13.60999966,13.60999966,13.60999966
1989-06-12T21:00:00Z,11.14000034,11.14000034,11.14000034,11.14000034,13.93999958,13.93999958,13.93999958,13.93999958
1989-06-13T21:00:00Z,11.22000027,11.22000027,11.22000027,11.22000027,13.93999958,13.93999958,13.93999958,13.93999958
1989-06-14T21:00:00Z,11.14000034,11.14000034,11.14000034,11.14000034,14.02999973,14.02999973,14.02999973,14.02999973
1989-06-15T21:00:00Z,11,11,11,11,13.71000004,13.71000004,13.71000004,13.71000004
1989-06-18T21:00:00Z,10.98999977,10.98999977,10.98999977,10.98999977,13.71000004,13.71000004,13.71000004,13.71000004
1989-06-19T21:00:00Z,11.03999996,11.03999996,11.03999996,11.03999996,13.52000046,13.52000046,13.52000046,13.52000046
1989-06-20T21:00:00Z,11.06000042,11.06000042,11.06000042,11.06000042,13.57999992,13.57999992,13.57999992,13.57999992
1989-06-21T21:00:00Z,11.06000042,11.06000042,11.06000042,11.06000042,13.55000019,13.55000019,13.55000019,13.55000019
1989-06-22T21:00:00Z,11.06000042,11.06000042,11.06000042,11.06000042,13.65999985,13.65999985,13.65999985,13.65999985
1989-06-25T21:00:00Z,11.10999966,11.10999966,11.10999966,11.10999966,13.64999962,13.64999962,13.64999962,13.64999962
1989-06-26T21:00:00Z,10.77999973,10.77999973,10.77999973,10.77999973,13.72000027,13.72000027,13.72000027,13.72000027
1989-06-27T21:00:00Z,10.76000023,10.76000023,10.76000023,10.76000023,13.36999989,13.36999989,13.36999989,13.36999989
1989-06-28T21:00:00Z,10.84000015,10.84000015,10.84000015,10.84000015,13.47000027,13.47000027,13.47000027,13.47000027
1989-06-29T21:00:00Z,10.84000015,10.84000015,10.84000015,10.84000015,13.60999966,13.60999966,13.60999966,13.60999966
1989-07-02T21:00:00Z,10.76000023,10.76000023,10.76000023,10.76000023,13.51000023,13.51000023,13.51000023,13.51000023
1989-07-03T21:00:00Z,10.67000008,10.67000008,10.67000008,10.67000008,13.48999977,13.48999977,13.48999977,13.48999977
1989-07-04T21:00:00Z,10.67000008,10.67000008,10.67000008,10.67000008,13.44999981,13.44999981,13.44999981,13.44999981
1989-07-05T21:00:00Z,10.72999954,10.72999954,10.72999954,10.72999954,13.46000004,13.46000004,13.46000004,13.46000004
1989-07-06T21:00:00Z,10.68999958,10.68999958,10.68999958,10.68999958,13.46000004,13.46000004,13.46000004,13.46000004
1989-07-09T21:00:00Z,10.61999989,10.61999989,10.61999989,10.61999989,13.47000027,13.47000027,13.47000027,13.47000027
1989-07-10T21:00:00Z,10.63000011,10.63000011,10.63000011,10.63000011,13.42000008,13.42000008,13.42000008,13.42000008
1989-07-11T21:00:00Z,10.61999989,10.61999989,10.61999989,10.61999989,13.39999962,13.39999962,13.39999962,13.39999962
1989-07-12T21:00:00Z,10.53999996,10.53999996,10.53999996,10.53999996,13.42000008,13.42000008,13.42000008,13.42000008
1989-07-13T21:00:00Z,10.43000031,10.43000031,10.43000031,10.43000031,13.35999966,13.35999966,13.35999966,13.35999966
1989-07-16T21:00:00Z,10.42000008,10.42000008,10.42000008,10.42000008,13.32999992,13.32999992,13.32999992,13.32999992
1989-07-17T21:00:00Z,10.47000027,10.47000027,10.47000027,10.47000027,13.35000038,13.35000038,13.35000038,13.35000038
1989-07-18T21:00:00Z,10.52000046,10.52000046,10.52000046,10.52000046,13.38000011,13.38000011,13.38000011,13.38000011
1989-07-19T21:00:00Z,10.44999981,10.44999981,10.44999981,10.44999981,13.39999962,13.39999962,13.39999962,13.39999962
1989-07-20T21:00:00Z,10.46000004,10.46000004,10.46000004,10.46000004,13.39000034,13.39000034,13.39000034,13.39000034
1989-07-23T21:00:00Z,10.44999981,10.44999981,10.44999981,10.44999981,13.39999962,13.39999962,13.39999962,13.39999962
1989-07-24T21:00:00Z,10.43999958,10.43999958,10.43999958,10.43999958,13.40999985,13.40999985,13.40999985,13.40999985
1989-07-25T21:00:00Z,10.30000019,10.30000019,10.30000019,10.30000019,13.39000034,13.39000034,13.39000034,13.39000034
1989-07-26T21:00:00Z,10.22000027,10.22000027,10.22000027,10.22000027,13.35000038,13.35000038,13.35000038,13.35000038
1989-07-27T21:00:00Z,10.18999958,10.18999958,10.18999958,10.18999958,13.36999989,13.36999989,13.36999989,13.36999989
1989-07-30T21:00:00Z,10.19999981,10.19999981,10.19999981,10.19999981,13.35999966,13.35999966,13.35999966,13.35999966
1989-07-31T21:00:00Z,10.28999996,10.28999996,10.28999996,10.28999996,13.36999989,13.36999989,13.36999989,13.36999989
1989-08-01T21:00:00Z,10.30000019,10.30000019,10.30000019,10.30000019,13.36999989,13.36999989,13.36999989,13.36999989
1989-08-02T21:00:00Z,10.35999966,10.35999966,10.35999966,10.35999966,13.35999966,13.35999966,13.35999966,13.35999966
1989-08-03T21:00:00Z,10.36999989,10.36999989,10.36999989,10.36999989,13.35000038,13.35000038,13.35000038,13.35000038
1989-08-06T21:00:00Z,10.34000015,10.34000015,10.34000015,10.34000015,13.38000011,13.38000011,13.38000011,13.38000011
1989-08-07T21:00:00Z,10.23999977,10.23999977,10.23999977,10.23999977,13.34000015,13.34000015,13.34000015,13.34000015
1989-08-08T21:00:00Z,10.23999977,10.23999977,10.23999977,10.23999977,13.34000015,13.34000015,13.34000015,13.34000015
1989-08-09T21:00:00Z,10.21000004,10.21000004,10.21000004,10.21000004,13.31999969,13.31999969,13.31999969,13.31999969
1989-08-10T21:00:00Z,10.27000046,10.27000046,10.27000046,10.27000046,13.35000038,13.35000038,13.35000038,13.35000038
1989-08-13T21:00:00Z,10.25,10.25,10.25,10.25,13.34000015,13.34000015,13.34000015,13.34000015
